timestamp,step,epoch,loss,grad_norm,learning_rate,entropy,num_tokens,mean_token_accuracy
2025-11-25 16:50:25,1,0.006751054852320675,1.1433,0.2065458446741104,0.0,0.959739200770855,127250.0,0.7515981122851372
2025-11-25 16:59:02,20,0.1350210970464135,1.1422,0.2292456030845642,9.97048679611502e-05,0.9828920744751629,2542668.0,0.7500103472879058
2025-11-25 17:08:09,40,0.270042194092827,1.0465,0.3275320529937744,9.736467522025705e-05,0.9961924690753221,5039854.0,0.76152976565063
2025-11-25 17:17:12,60,0.4050632911392405,0.9026,0.2420153170824051,9.279447013506313e-05,0.89627301171422,7552976.0,0.7865383967757225
2025-11-25 17:26:10,80,0.540084388185654,0.8004,0.11726202815771103,8.620942601159394e-05,0.7997841008007527,10051844.0,0.8068796545267105
2025-11-25 17:35:09,100,0.6751054852320675,0.7591,0.10914640873670578,7.791957832702343e-05,0.761219858378172,12555310.0,0.8129989683628083
2025-11-25 17:44:01,120,0.810126582278481,0.745,0.09449224174022675,6.831522771326769e-05,0.750192740559578,15044983.0,0.8150585006922484
2025-11-25 17:53:05,140,0.9451476793248945,0.7267,0.07719670981168747,5.784856391570279e-05,0.7339757360517979,17553801.0,0.8188930954784155
2025-11-25 18:01:39,160,1.0742616033755275,0.6966,0.0716182291507721,4.701237590340063e-05,0.7106707649293289,19942164.0,0.8230252752896228
2025-11-25 18:10:39,180,1.2092827004219409,0.7049,0.08026936650276184,3.631685049639586e-05,0.7112737447023392,22476600.0,0.8224135559052229
2025-11-25 18:19:52,200,1.3443037974683545,0.7024,0.07135312259197235,2.6265551871482507e-05,0.7086060799658298,24982397.0,0.822871170565486
2025-11-25 18:28:47,220,1.479324894514768,0.6924,0.06852774322032928,1.7331712873720236e-05,0.7001264456659555,27467485.0,0.8250217784196139
2025-11-25 18:37:42,240,1.6143459915611813,0.6908,0.06901643425226212,9.935954380468859e-06,0.6974113658070564,29960840.0,0.8253039672970772
2025-11-25 18:46:45,260,1.749367088607595,0.6857,0.06694767624139786,4.426481729540205e-06,0.6958695892244577,32458205.0,0.825656072050333
2025-11-25 18:55:48,280,1.8843881856540086,0.6936,0.07157226651906967,1.062690598515187e-06,0.7018415875732898,34985501.0,0.8243894066661597
2025-11-25 19:03:25,298,2.0,8013.6081,4.728,0.037,5.310706839061709e+17,0.7790634556104673,0.6986677772807379,37121764.0,0.8247478417236439
