timestamp,step,epoch,loss,grad_norm,learning_rate,entropy,num_tokens,mean_token_accuracy
2025-12-09 05:44:16,1,0.004056795131845842,1.1089,5.40625,0.0,0.6859598010778427,18300.0,0.7805262804031372
2025-12-09 05:45:46,20,0.08113590263691683,0.7671,0.67578125,4.130434782608696e-05,0.6428774258023814,368152.0,0.8292886677541231
2025-12-09 05:47:22,40,0.16227180527383367,0.3556,0.6171875,4.99387616539795e-05,0.3721702180802822,745976.0,0.9010003842413425
2025-12-09 05:49:01,60,0.2434077079107505,0.3284,0.59375,4.969049496269523e-05,0.3432258054614067,1122280.0,0.9067165680229664
2025-12-09 05:50:40,80,0.32454361054766734,0.3241,0.609375,4.925327105727918e-05,0.33939490783959625,1503607.0,0.9080569364130497
2025-12-09 05:52:22,100,0.4056795131845842,0.3147,0.54296875,4.863043602744095e-05,0.3335655938833952,1879621.0,0.9095175623893738
2025-12-09 05:53:55,120,0.486815415821501,0.3005,0.57421875,4.782675645126169e-05,0.3157841727137566,2247191.0,0.9133382201194763
2025-12-09 05:55:29,140,0.5679513184584178,0.2902,0.5390625,4.684838291640675e-05,0.30636104084551335,2614407.0,0.9160683862864971
2025-12-09 05:57:02,160,0.6490872210953347,0.2997,0.55859375,4.570280294946506e-05,0.3150622984394431,2983432.0,0.9129009783267975
2025-12-09 05:58:39,180,0.7302231237322515,0.2977,0.5390625,4.439878371364842e-05,0.31425077505409715,3359856.0,0.9138306006789207
2025-12-09 06:00:11,200,0.8113590263691683,0.2948,0.53515625,4.294630491338748e-05,0.31364425625652076,3729906.0,0.9139942660927772
2025-12-09 06:01:51,220,0.8924949290060852,0.3,0.55859375,4.135648241930766e-05,0.3142822809517384,4110291.0,0.9130220338702202
2025-12-09 06:03:28,240,0.973630831643002,0.2964,0.498046875,3.9641483198085794e-05,0.31122926734387873,4488282.0,0.913592504709959
2025-12-09 06:05:00,260,1.052738336713996,0.2655,0.45703125,3.7814432198232194e-05,0.2945787299137849,4850050.0,0.9223107214157398
2025-12-09 06:06:37,280,1.1338742393509127,0.2465,0.498046875,3.5889311904404676e-05,0.26910519804805516,5228829.0,0.9265248320996762
2025-12-09 06:08:14,300,1.2150101419878296,0.2496,0.482421875,3.3880855328968494e-05,0.2714418461546302,5602133.0,0.9252541117370129
2025-12-09 06:09:49,320,1.2961460446247464,0.256,0.4921875,3.180443325974191e-05,0.279484823718667,5976096.0,0.9237079121172428
2025-12-09 06:11:30,340,1.3772819472616633,0.2454,0.54296875,2.967593662682395e-05,0.2686492333188653,6349818.0,0.926918888092041
2025-12-09 06:13:05,360,1.4584178498985803,0.2522,0.5,2.7511654888755355e-05,0.2746810119599104,6722864.0,0.925049039721489
2025-12-09 06:14:44,380,1.539553752535497,0.2445,0.4609375,2.5328151368727477e-05,0.2654047617688775,7101374.0,0.9268173590302468
2025-12-09 06:16:20,400,1.6206896551724137,0.2505,0.46484375,2.3142136494895552e-05,0.27344040125608443,7477737.0,0.9249457612633705
2025-12-09 06:17:57,420,1.7018255578093306,0.2417,0.46484375,2.0970339914892577e-05,0.262523783557117,7856326.0,0.9280417859554291
2025-12-09 06:19:29,440,1.7829614604462476,0.2495,0.53125,1.8829382463255807e-05,0.27152682431042197,8221169.0,0.9261672496795654
2025-12-09 06:21:04,460,1.8640973630831643,0.2444,0.490234375,1.673564896160374e-05,0.2637661438435316,8589297.0,0.9269950315356255
2025-12-09 06:22:41,480,1.945233265720081,0.248,0.466796875,1.4705162825028065e-05,0.2701692167669535,8964929.0,0.9258174762129784
2025-12-09 06:24:09,500,2.024340770791075,0.2355,0.4609375,1.2753463434342342e-05,0.2616759492800786,9319726.0,0.9303637154591389
2025-12-09 06:25:46,520,2.105476673427992,0.2257,0.435546875,1.0895487212661759e-05,0.25530410520732405,9693509.0,0.9317506775259972
2025-12-09 06:27:21,540,2.186612576064909,0.2339,0.462890625,9.145453316439148e-06,0.26395231727510693,10065049.0,0.9301865458488464
2025-12-09 06:28:50,560,2.2677484787018254,0.2315,0.4375,7.516754815767493e-06,0.25637816954404113,10433148.0,0.9302690744400024
2025-12-09 06:30:24,580,2.3488843813387423,0.2224,0.439453125,6.021856196750178e-06,0.2482444690540433,10807693.0,0.9327656731009484
2025-12-09 06:31:57,600,2.4300202839756593,0.2388,0.48046875,4.672197970356504e-06,0.2638405116274953,11179844.0,0.9288709044456482
2025-12-09 06:33:37,620,2.5111561866125762,0.2301,0.470703125,3.4781091177946314e-06,0.2561799377202988,11556196.0,0.9312418445944786
2025-12-09 06:35:08,640,2.5922920892494927,0.2304,0.474609375,2.448728042460141e-06,0.2551509888842702,11925854.0,0.9308015733957291
2025-12-09 06:36:50,660,2.6734279918864097,0.2414,0.482421875,1.5919326334180085e-06,0.26536467038094996,12302529.0,0.9282341063022613
2025-12-09 06:38:26,680,2.7545638945233266,0.2258,0.474609375,9.142799756443665e-07,0.2513984290882945,12675983.0,0.9319756358861924
2025-12-09 06:40:03,700,2.8356997971602436,0.2385,0.46875,4.209561684278496e-07,0.263468848541379,13057763.0,0.9286961033940315
2025-12-09 06:41:38,720,2.9168356997971605,0.2307,0.4296875,1.1573663597187201e-07,0.2565453346818686,13428807.0,0.9301206476986408
2025-12-09 06:43:19,740,2.997971602434077,0.2347,0.421875,9.572339422975196e-10,0.2587214233353734,13807840.0,0.9298778407275676
2025-12-09 06:43:30,741,3.0,3562.1188,13.284,0.208,2.258689114108324e+17,0.2755825715830773,0.24559003859758377,13816263.0,0.9362593293190002
